Meter S/N:,
Sensor,
Date, 12/11/2015 4:20:37 PM
Units, W
Timestamp, Measurement, Sequence, Flags, FlagsInterpreted, Period
0.0173568, 3.58337903022766, 0, 32, UnderRange, 0, 83268e3e 2000
0.0174080, 2.71235156059265, 0, 32, UnderRange, 0, 83268e3e 2000
0.0174592, 1.96366536617279, 0, 32, UnderRange, 0, 83268e3e 2000
0.0175104, 1.35340535640717, 0, 32, UnderRange, 0, 83268e3e 2000
0.0175616, 0.842782557010651, 0, 32, UnderRange, 0, 83268e3e 2000
0.0176128, 0.470840185880661, 0, 32, UnderRange, 0, 83268e3e 2000
0.0176640, 0.311064928770065, 0, 32, UnderRange, 0, 83268e3e 2000
0.0177152, 0.268210649490356, 0, 32, UnderRange, 0, 83268e3e 2000
0.0177664, 0.332348763942719, 0, 32, UnderRange, 0, 83268e3e 2000
0.0178176, 0.645684123039246, 0, 32, UnderRange, 0, 83268e3e 2000
0.0178688, 1.10231876373291, 0, 32, UnderRange, 0, 83268e3e 2000
0.0179200, 1.66284489631653, 0, 32, UnderRange, 0, 83268e3e 2000
0.0179712, 2.35273504257202, 0, 32, UnderRange, 0, 83268e3e 2000
0.0180224, 3.17118167877197, 0, 32, UnderRange, 0, 83268e3e 2000
0.0180736, 4.07418346405029, 0, 32, UnderRange, 0, 83268e3e 2000
0.0181248, 5.03798198699951, 0, 32, UnderRange, 0, 83268e3e 2000
0.0181760, 6.00636005401611, 0, 32, UnderRange, 0, 83268e3e 2000
0.0182272, 6.90203952789307, 0, 32, UnderRange, 0, 83268e3e 2000
0.0182784, 7.90047025680542, 0, 33, TriggerDetected| UnderRange, 0, 83268e3e 2000
0.0183296, 8.86822319030762, 0, 32, UnderRange, 0, 83268e3e 2000
0.0183808, 9.7537260055542, 0, 32, UnderRange, 0, 83268e3e 2000
0.0184320, 10.5907850265503, 0, 32, UnderRange, 0, 83268e3e 2000
0.0184832, 11.3138818740845, 0, 32, UnderRange, 0, 83268e3e 2000
0.0185344, 11.8951835632324, 0, 32, UnderRange, 0, 83268e3e 2000
0.0185856, 12.3484106063843, 0, 32, UnderRange, 0, 83268e3e 2000
0.0186368, 12.653862953186, 0, 32, UnderRange, 0, 83268e3e 2000
0.0186880, 12.808967590332, 0, 32, UnderRange, 0, 83268e3e 2000
0.0187392, 12.7970972061157, 0, 32, UnderRange, 0, 83268e3e 2000
0.0187904, 12.6000318527222, 0, 32, UnderRange, 0, 83268e3e 2000
0.0188416, 12.271092414856, 0, 32, UnderRange, 0, 83268e3e 2000
0.0188928, 11.7936573028564, 0, 32, UnderRange, 0, 83268e3e 2000
0.0189440, 11.1789865493774, 0, 32, UnderRange, 0, 83268e3e 2000
0.0189952, 10.42702293396, 0, 32, UnderRange, 0, 83268e3e 2000
0.0190464, 9.59200286865234, 0, 32, UnderRange, 0, 83268e3e 2000
0.0190976, 8.68550968170166, 0, 32, UnderRange, 0, 83268e3e 2000
0.0191488, 7.69888925552368, 0, 32, UnderRange, 0, 83268e3e 2000
0.0192000, 6.69875812530518, 0, 32, UnderRange, 0, 83268e3e 2000
0.0192512, 5.68551301956177, 0, 32, UnderRange, 0, 83268e3e 2000
0.0193024, 4.71118688583374, 0, 32, UnderRange, 0, 83268e3e 2000
0.0193536, 3.76927876472473, 0, 32, UnderRange, 0, 83268e3e 2000
0.0194048, 2.88135170936584, 0, 32, UnderRange, 0, 83268e3e 2000
0.0194560, 2.11026763916016, 0, 32, UnderRange, 0, 83268e3e 2000
0.0195072, 1.46880185604095, 0, 32, UnderRange, 0, 83268e3e 2000
0.0195584, 0.933865904808044, 0, 32, UnderRange, 0, 83268e3e 2000
0.0196096, 0.53243100643158, 0, 32, UnderRange, 0, 83268e3e 2000
0.0196608, 0.325430065393448, 0, 32, UnderRange, 0, 83268e3e 2000
0.0197120, 0.271389871835709, 0, 32, UnderRange, 0, 83268e3e 2000
0.0197632, 0.301781386137009, 0, 32, UnderRange, 0, 83268e3e 2000
0.0198144, 0.577044308185577, 0, 32, UnderRange, 0, 83268e3e 2000
0.0198656, 1.00003004074097, 0, 32, UnderRange, 0, 83268e3e 2000
0.0199168, 1.54161763191223, 0, 32, UnderRange, 0, 83268e3e 2000
0.0199680, 2.20591759681702, 0, 32, UnderRange, 0, 83268e3e 2000
0.0200192, 2.99251341819763, 0, 32, UnderRange, 0, 83268e3e 2000
0.0200704, 3.89619326591492, 0, 32, UnderRange, 0, 83268e3e 2000
0.0201216, 4.84364557266235, 0, 32, UnderRange, 0, 83268e3e 2000
0.0201728, 5.82909917831421, 0, 32, UnderRange, 0, 83268e3e 2000
0.0202240, 6.71081733703613, 0, 32, UnderRange, 0, 83268e3e 2000
0.0202752, 7.69910430908203, 0, 33, TriggerDetected| UnderRange, 0, 83268e3e 2000
0.0203264, 8.68318939208984, 0, 32, UnderRange, 0, 83268e3e 2000
0.0203776, 9.59000968933105, 0, 32, UnderRange, 0, 83268e3e 2000
0.0204288, 10.4265089035034, 0, 32, UnderRange, 0, 83268e3e 2000
0.0204800, 11.1823682785034, 0, 32, UnderRange, 0, 83268e3e 2000
0.0205312, 11.792594909668, 0, 32, UnderRange, 0, 83268e3e 2000
0.0205824, 12.2747020721436, 0, 32, UnderRange, 0, 83268e3e 2000
0.0206336, 12.5989627838135, 0, 32, UnderRange, 0, 83268e3e 2000
0.0206848, 12.7960939407349, 0, 32, UnderRange, 0, 83268e3e 2000
0.0207360, 12.8099966049194, 0, 32, UnderRange, 0, 83268e3e 2000
0.0207872, 12.6515445709229, 0, 32, UnderRange, 0, 83268e3e 2000
0.0208384, 12.3480520248413, 0, 32, UnderRange, 0, 83268e3e 2000
0.0208896, 11.8950977325439, 0, 32, UnderRange, 0, 83268e3e 2000
0.0209408, 11.3141746520996, 0, 32, UnderRange, 0, 83268e3e 2000
0.0209920, 10.5930004119873, 0, 32, UnderRange, 0, 83268e3e 2000
0.0210432, 9.7575626373291, 0, 32, UnderRange, 0, 83268e3e 2000
0.0210944, 8.87114143371582, 0, 32, UnderRange, 0, 83268e3e 2000
0.0211456, 7.89944744110107, 0, 32, UnderRange, 0, 83268e3e 2000
0.0211968, 6.90335559844971, 0, 32, UnderRange, 0, 83268e3e 2000
0.0212480, 5.8836669921875, 0, 32, UnderRange, 0, 83268e3e 2000
0.0212992, 4.90723657608032, 0, 32, UnderRange, 0, 83268e3e 2000
0.0213504, 3.95315861701965, 0, 32, UnderRange, 0, 83268e3e 2000
0.0214016, 3.04934883117676, 0, 32, UnderRange, 0, 83268e3e 2000
0.0214528, 2.25580167770386, 0, 32, UnderRange, 0, 83268e3e 2000
0.0215040, 1.58240687847137, 0, 32, UnderRange, 0, 83268e3e 2000
0.0215552, 1.03574419021606, 0, 32, UnderRange, 0, 83268e3e 2000
0.0216064, 0.599324882030487, 0, 32, UnderRange, 0, 83268e3e 2000
0.0216576, 0.35432967543602, 0, 32, UnderRange, 0, 83268e3e 2000
0.0217088, 0.276282489299774, 0, 32, UnderRange, 0, 83268e3e 2000
0.0217600, 0.274986058473587, 0, 32, UnderRange, 0, 83268e3e 2000
0.0218112, 0.504287123680115, 0, 32, UnderRange, 0, 83268e3e 2000
0.0218624, 0.905174791812897, 0, 32, UnderRange, 0, 83268e3e 2000
0.0219136, 1.43587613105774, 0, 32, UnderRange, 0, 83268e3e 2000
0.0219648, 2.06385636329651, 0, 32, UnderRange, 0, 83268e3e 2000
0.0220160, 2.82771563529968, 0, 32, UnderRange, 0, 83268e3e 2000
0.0220672, 3.71380519866943, 0, 32, UnderRange, 0, 83268e3e 2000
0.0221184, 4.6558895111084, 0, 32, UnderRange, 0, 83268e3e 2000
0.0221696, 5.62644338607788, 0, 32, UnderRange, 0, 83268e3e 2000
0.0222208, 6.53930234909058, 0, 32, UnderRange, 0, 83268e3e 2000
0.0222720, 7.49945211410522, 0, 32, UnderRange, 0, 83268e3e 2000
0.0223232, 8.49750518798828, 0, 33, TriggerDetected| UnderRange, 0, 83268e3e 2000
0.0223744, 9.42204570770264, 0, 32, UnderRange, 0, 83268e3e 2000
0.0224256, 10.263840675354, 0, 32, UnderRange, 0, 83268e3e 2000
0.0224768, 11.0422019958496, 0, 32, UnderRange, 0, 83268e3e 2000
0.0225280, 11.6817846298218, 0, 32, UnderRange, 0, 83268e3e 2000
0.0225792, 12.1943950653076, 0, 32, UnderRange, 0, 83268e3e 2000
0.0226304, 12.5510730743408, 0, 32, UnderRange, 0, 83268e3e 2000
0.0226816, 12.7792272567749, 0, 32, UnderRange, 0, 83268e3e 2000
0.0227328, 12.8228244781494, 0, 32, UnderRange, 0, 83268e3e 2000
0.0227840, 12.6933164596558, 0, 32, UnderRange, 0, 83268e3e 2000
0.0228352, 12.4289398193359, 0, 32, UnderRange, 0, 83268e3e 2000
0.0228864, 11.9978895187378, 0, 32, UnderRange, 0, 83268e3e 2000
0.0229376, 11.4410638809204, 0, 32, UnderRange, 0, 83268e3e 2000
0.0229888, 10.7432842254639, 0, 32, UnderRange, 0, 83268e3e 2000
0.0230400, 9.92490863800049, 0, 32, UnderRange, 0, 83268e3e 2000
0.0230912, 9.06089115142822, 0, 32, UnderRange, 0, 83268e3e 2000
0.0231424, 8.10208988189697, 0, 32, UnderRange, 0, 83268e3e 2000
0.0231936, 7.09582185745239, 0, 32, UnderRange, 0, 83268e3e 2000
0.0232448, 6.08541679382324, 0, 32, UnderRange, 0, 83268e3e 2000
0.0232960, 5.09828281402588, 0, 32, UnderRange, 0, 83268e3e 2000
0.0233472, 4.13397026062012, 0, 32, UnderRange, 0, 83268e3e 2000
0.0233984, 3.22419905662537, 0, 32, UnderRange, 0, 83268e3e 2000
0.0234496, 2.40297722816467, 0, 32, UnderRange, 0, 83268e3e 2000
0.0235008, 1.70587503910065, 0, 32, UnderRange, 0, 83268e3e 2000
0.0235520, 1.13665175437927, 0, 32, UnderRange, 0, 83268e3e 2000
0.0236032, 0.679346084594727, 0, 32, UnderRange, 0, 83268e3e 2000
0.0236544, 0.384089231491089, 0, 32, UnderRange, 0, 83268e3e 2000
0.0237056, 0.27813920378685, 0, 32, UnderRange, 0, 83268e3e 2000
0.0237568, 0.271389871835709, 0, 32, UnderRange, 0, 83268e3e 2000
0.0238080, 0.435718953609467, 0, 32, UnderRange, 0, 83268e3e 2000
0.0238592, 0.815374851226807, 0, 32, UnderRange, 0, 83268e3e 2000
0.0239104, 1.32463610172272, 0, 32, UnderRange, 0, 83268e3e 2000
0.0239616, 1.92326712608337, 0, 32, UnderRange, 0, 83268e3e 2000
0.0240128, 2.67434430122375, 0, 32, UnderRange, 0, 83268e3e 2000
0.0240640, 3.53061580657959, 0, 32, UnderRange, 0, 83268e3e 2000
0.0241152, 4.45911645889282, 0, 32, UnderRange, 0, 83268e3e 2000
0.0241664, 5.43758583068848, 0, 32, UnderRange, 0, 83268e3e 2000
0.0242176, 6.36088848114014, 0, 32, UnderRange, 0, 83268e3e 2000
0.0242688, 7.30738973617554, 0, 32, UnderRange, 0, 83268e3e 2000
0.0243200, 8.31199645996094, 0, 33, TriggerDetected| UnderRange, 0, 83268e3e 2000
0.0243712, 9.24331855773926, 0, 32, UnderRange, 0, 83268e3e 2000
0.0244224, 10.0990877151489, 0, 32, UnderRange, 0, 83268e3e 2000
0.0244736, 10.9005565643311, 0, 32, UnderRange, 0, 83268e3e 2000
0.0245248, 11.5638866424561, 0, 32, UnderRange, 0, 83268e3e 2000
0.0245760, 12.102653503418, 0, 32, UnderRange, 0, 83268e3e 2000
0.0246272, 12.4925699234009, 0, 32, UnderRange, 0, 83268e3e 2000
0.0246784, 12.7390050888062, 0, 32, UnderRange, 0, 83268e3e 2000
0.0247296, 12.8220157623291, 0, 32, UnderRange, 0, 83268e3e 2000
0.0247808, 12.7414226531982, 0, 32, UnderRange, 0, 83268e3e 2000
0.0248320, 12.4887590408325, 0, 32, UnderRange, 0, 83268e3e 2000
0.0248832, 12.0983924865723, 0, 32, UnderRange, 0, 83268e3e 2000
0.0249344, 11.5670204162598, 0, 32, UnderRange, 0, 83268e3e 2000
0.0249856, 10.8936252593994, 0, 32, UnderRange, 0, 83268e3e 2000
0.0250368, 10.0937204360962, 0, 32, UnderRange, 0, 83268e3e 2000
0.0250880, 9.23912239074707, 0, 32, UnderRange, 0, 83268e3e 2000
0.0251392, 8.30451774597168, 0, 32, UnderRange, 0, 83268e3e 2000
0.0251904, 7.29775428771973, 0, 32, UnderRange, 0, 83268e3e 2000
0.0252416, 6.28609848022461, 0, 32, UnderRange, 0, 83268e3e 2000
0.0252928, 5.29414987564087, 0, 32, UnderRange, 0, 83268e3e 2000
0.0253440, 4.3216028213501, 0, 32, UnderRange, 0, 83268e3e 2000
0.0253952, 3.40570116043091, 0, 32, UnderRange, 0, 83268e3e 2000
0.0254464, 2.56176209449768, 0, 32, UnderRange, 0, 83268e3e 2000
0.0254976, 1.82836616039276, 0, 32, UnderRange, 0, 83268e3e 2000
0.0255488, 1.24658226966858, 0, 32, UnderRange, 0, 83268e3e 2000
0.0256000, 0.75160813331604, 0, 32, UnderRange, 0, 83268e3e 2000
0.0256512, 0.426200836896896, 0, 32, UnderRange, 0, 83268e3e 2000
0.0257024, 0.294458746910095, 0, 32, UnderRange, 0, 83268e3e 2000
0.0257536, 0.262653529644012, 0, 32, UnderRange, 0, 83268e3e 2000
0.0258048, 0.377385526895523, 0, 32, UnderRange, 0, 83268e3e 2000
0.0258560, 0.728539228439331, 0, 32, UnderRange, 0, 83268e3e 2000
0.0259072, 1.20930469036102, 0, 32, UnderRange, 0, 83268e3e 2000
0.0259584, 1.78367459774017, 0, 32, UnderRange, 0, 83268e3e 2000
0.0260096, 2.51197600364685, 0, 32, UnderRange, 0, 83268e3e 2000
0.0260608, 3.35198020935059, 0, 32, UnderRange, 0, 83268e3e 2000
0.0261120, 4.2612361907959, 0, 32, UnderRange, 0, 83268e3e 2000
0.0261632, 5.23587512969971, 0, 32, UnderRange, 0, 83268e3e 2000
0.0262144, 6.17788124084473, 0, 32, UnderRange, 0, 83268e3e 2000
0.0262656, 7.10229110717773, 0, 32, UnderRange, 0, 83268e3e 2000
0.0263168, 8.10321712493896, 0, 33, TriggerDetected| UnderRange, 0, 83268e3e 2000
0.0263680, 9.06255149841309, 0, 32, UnderRange, 0, 83268e3e 2000
0.0264192, 9.92727279663086, 0, 32, UnderRange, 0, 83268e3e 2000
0.0264704, 10.7439746856689, 0, 32, UnderRange, 0, 83268e3e 2000
0.0265216, 11.4379425048828, 0, 32, UnderRange, 0, 83268e3e 2000
0.0265728, 11.995569229126, 0, 32, UnderRange, 0, 83268e3e 2000
0.0266240, 12.4288034439087, 0, 32, UnderRange, 0, 83268e3e 2000
0.0266752, 12.6931409835815, 0, 32, UnderRange, 0, 83268e3e 2000
0.0267264, 12.8226938247681, 0, 32, UnderRange, 0, 83268e3e 2000
0.0267776, 12.775520324707, 0, 32, UnderRange, 0, 83268e3e 2000
0.0268288, 12.5458545684814, 0, 32, UnderRange, 0, 83268e3e 2000
0.0268800, 12.1914892196655, 0, 32, UnderRange, 0, 83268e3e 2000
0.0269312, 11.6818294525146, 0, 32, UnderRange, 0, 83268e3e 2000
0.0269824, 11.0396671295166, 0, 32, UnderRange, 0, 83268e3e 2000
0.0270336, 10.2578401565552, 0, 32, UnderRange, 0, 83268e3e 2000
0.0270848, 9.41112613677979, 0, 32, UnderRange, 0, 83268e3e 2000
0.0271360, 8.49173927307129, 0, 32, UnderRange, 0, 83268e3e 2000
0.0271872, 7.49614953994751, 0, 32, UnderRange, 0, 83268e3e 2000
0.0272384, 6.49400472640991, 0, 32, UnderRange, 0, 83268e3e 2000
0.0272896, 5.48497438430786, 0, 32, UnderRange, 0, 83268e3e 2000
0.0273408, 4.51259660720825, 0, 32, UnderRange, 0, 83268e3e 2000
0.0273920, 3.58145070075989, 0, 32, UnderRange, 0, 83268e3e 2000
0.0274432, 2.71585655212402, 0, 32, UnderRange, 0, 83268e3e 2000
0.0274944, 1.96343076229095, 0, 32, UnderRange, 0, 83268e3e 2000
0.0275456, 1.35706675052643, 0, 32, UnderRange, 0, 83268e3e 2000
0.0275968, 0.838463306427002, 0, 32, UnderRange, 0, 83268e3e 2000
0.0276480, 0.468560010194778, 0, 32, UnderRange, 0, 83268e3e 2000
0.0276992, 0.309677302837372, 0, 32, UnderRange, 0, 83268e3e 2000
0.0277504, 0.263852268457413, 0, 32, UnderRange, 0, 83268e3e 2000
0.0278016, 0.334270656108856, 0, 32, UnderRange, 0, 83268e3e 2000
0.0278528, 0.647391021251678, 0, 32, UnderRange, 0, 83268e3e 2000
0.0279040, 1.10257935523987, 0, 32, UnderRange, 0, 83268e3e 2000
0.0279552, 1.66831088066101, 0, 32, UnderRange, 0, 83268e3e 2000
0.0280064, 2.35566663742065, 0, 32, UnderRange, 0, 83268e3e 2000
0.0280576, 3.17878437042236, 0, 32, UnderRange, 0, 83268e3e 2000
0.0281088, 4.07638597488403, 0, 32, UnderRange, 0, 83268e3e 2000
0.0281600, 5.04783868789673, 0, 32, UnderRange, 0, 83268e3e 2000
0.0282112, 6.01209259033203, 0, 32, UnderRange, 0, 83268e3e 2000
0.0282624, 6.90250205993652, 0, 32, UnderRange, 0, 83268e3e 2000
0.0283136, 7.90267848968506, 0, 33, TriggerDetected| UnderRange, 0, 83268e3e 2000
0.0283648, 8.87792301177979, 0, 32, UnderRange, 0, 83268e3e 2000
0.0284160, 9.75895118713379, 0, 32, UnderRange, 0, 83268e3e 2000
0.0284672, 10.5914239883423, 0, 32, UnderRange, 0, 83268e3e 2000
0.0285184, 11.3100700378418, 0, 32, UnderRange, 0, 83268e3e 2000
0.0285696, 11.8958015441895, 0, 32, UnderRange, 0, 83268e3e 2000
0.0286208, 12.3547239303589, 0, 32, UnderRange, 0, 83268e3e 2000
0.0286720, 12.6554203033447, 0, 32, UnderRange, 0, 83268e3e 2000
0.0287232, 12.8091230392456, 0, 32, UnderRange, 0, 83268e3e 2000
0.0287744, 12.7980813980103, 0, 32, UnderRange, 0, 83268e3e 2000
0.0288256, 12.6002731323242, 0, 32, UnderRange, 0, 83268e3e 2000
0.0288768, 12.2774648666382, 0, 32, UnderRange, 0, 83268e3e 2000
0.0289280, 11.7907838821411, 0, 32, UnderRange, 0, 83268e3e 2000
0.0289792, 11.1789083480835, 0, 32, UnderRange, 0, 83268e3e 2000
0.0290304, 10.4278049468994, 0, 32, UnderRange, 0, 83268e3e 2000
0.0290816, 9.5947847366333, 0, 32, UnderRange, 0, 83268e3e 2000
0.0291328, 8.68643379211426, 0, 32, UnderRange, 0, 83268e3e 2000
0.0291840, 7.70336484909058, 0, 32, UnderRange, 0, 83268e3e 2000
0.0292352, 6.700119972229, 0, 32, UnderRange, 0, 83268e3e 2000
0.0292864, 5.68878984451294, 0, 32, UnderRange, 0, 83268e3e 2000
0.0293376, 4.71065282821655, 0, 32, UnderRange, 0, 83268e3e 2000
0.0293888, 3.76383209228516, 0, 32, UnderRange, 0, 83268e3e 2000
0.0294400, 2.87520837783813, 0, 32, UnderRange, 0, 83268e3e 2000
0.0294912, 2.10710144042969, 0, 32, UnderRange, 0, 83268e3e 2000
0.0295424, 1.46912109851837, 0, 32, UnderRange, 0, 83268e3e 2000
0.0295936, 0.933898448944092, 0, 32, UnderRange, 0, 83268e3e 2000
0.0296448, 0.535440862178802, 0, 32, UnderRange, 0, 83268e3e 2000
0.0296960, 0.326452881097794, 0, 32, UnderRange, 0, 83268e3e 2000
0.0297472, 0.272334516048431, 0, 32, UnderRange, 0, 83268e3e 2000
0.0297984, 0.29851096868515, 0, 32, UnderRange, 0, 83268e3e 2000
0.0298496, 0.575480759143829, 0, 32, UnderRange, 0, 83268e3e 2000
0.0299008, 0.99965226650238, 0, 32, UnderRange, 0, 83268e3e 2000
0.0299520, 1.54340267181396, 0, 32, UnderRange, 0, 83268e3e 2000
0.0300032, 2.20964431762695, 0, 32, UnderRange, 0, 83268e3e 2000
0.0300544, 2.99793386459351, 0, 32, UnderRange, 0, 83268e3e 2000
0.0301056, 3.89524865150452, 0, 32, UnderRange, 0, 83268e3e 2000
0.0301568, 4.84749603271484, 0, 32, UnderRange, 0, 83268e3e 2000
0.0302080, 5.83294916152954, 0, 32, UnderRange, 0, 83268e3e 2000
0.0302592, 6.71470022201538, 0, 32, UnderRange, 0, 83268e3e 2000
0.0303104, 7.70559978485107, 0, 33, TriggerDetected| UnderRange, 0, 83268e3e 2000
0.0303616, 8.68775653839111, 0, 32, UnderRange, 0, 83268e3e 2000
0.0304128, 9.59172248840332, 0, 32, UnderRange, 0, 83268e3e 2000
0.0304640, 10.4307298660278, 0, 32, UnderRange, 0, 83268e3e 2000
0.0305152, 11.1840353012085, 0, 32, UnderRange, 0, 83268e3e 2000
0.0305664, 11.7953042984009, 0, 32, UnderRange, 0, 83268e3e 2000
0.0306176, 12.2758750915527, 0, 32, UnderRange, 0, 83268e3e 2000
0.0306688, 12.6012563705444, 0, 32, UnderRange, 0, 83268e3e 2000
0.0307200, 12.8005180358887, 0, 32, UnderRange, 0, 83268e3e 2000
0.0307712, 12.8110780715942, 0, 32, UnderRange, 0, 83268e3e 2000
0.0308224, 12.6534662246704, 0, 32, UnderRange, 0, 83268e3e 2000
0.0308736, 12.3520460128784, 0, 32, UnderRange, 0, 83268e3e 2000
0.0309248, 11.8971900939941, 0, 32, UnderRange, 0, 83268e3e 2000
0.0309760, 11.3175096511841, 0, 32, UnderRange, 0, 83268e3e 2000
0.0310272, 10.5904788970947, 0, 32, UnderRange, 0, 83268e3e 2000
0.0310784, 9.75741958618164, 0, 32, UnderRange, 0, 83268e3e 2000
0.0311296, 8.87515449523926, 0, 32, UnderRange, 0, 83268e3e 2000
0.0311808, 7.90572071075439, 0, 32, UnderRange, 0, 83268e3e 2000
0.0312320, 6.90110778808594, 0, 32, UnderRange, 0, 83268e3e 2000
0.0312832, 5.88394737243652, 0, 32, UnderRange, 0, 83268e3e 2000
0.0313344, 4.90865039825439, 0, 32, UnderRange, 0, 83268e3e 2000
0.0313856, 3.94999885559082, 0, 32, UnderRange, 0, 83268e3e 2000
0.0314368, 3.04955077171326, 0, 32, UnderRange, 0, 83268e3e 2000
0.0314880, 2.25808835029602, 0, 32, UnderRange, 0, 83268e3e 2000
0.0315392, 1.58210706710815, 0, 32, UnderRange, 0, 83268e3e 2000
0.0315904, 1.03491675853729, 0, 32, UnderRange, 0, 83268e3e 2000
0.0316416, 0.60335099697113, 0, 32, UnderRange, 0, 83268e3e 2000
0.0316928, 0.352720528841019, 0, 32, UnderRange, 0, 83268e3e 2000
0.0317440, 0.273793816566467, 0, 32, UnderRange, 0, 83268e3e 2000
0.0317952, 0.280028492212296, 0, 32, UnderRange, 0, 83268e3e 2000
0.0318464, 0.509010314941406, 0, 32, UnderRange, 0, 83268e3e 2000
0.0318976, 0.911546230316162, 0, 32, UnderRange, 0, 83268e3e 2000
0.0319488, 1.44009113311768, 0, 32, UnderRange, 0, 83268e3e 2000
0.0320000, 2.07114624977112, 0, 32, UnderRange, 0, 83268e3e 2000
0.0320512, 2.8330249786377, 0, 32, UnderRange, 0, 83268e3e 2000
0.0321024, 3.71720600128174, 0, 32, UnderRange, 0, 83268e3e 2000
0.0321536, 4.65952444076538, 0, 32, UnderRange, 0, 83268e3e 2000
0.0322048, 5.63648891448975, 0, 32, UnderRange, 0, 83268e3e 2000
0.0322560, 6.54116535186768, 0, 32, UnderRange, 0, 83268e3e 2000
0.0323072, 7.50855350494385, 0, 33, TriggerDetected| UnderRange, 0, 83268e3e 2000
0.0323584, 8.50497817993164, 0, 32, UnderRange, 0, 83268e3e 2000
0.0324096, 9.42417526245117, 0, 32, UnderRange, 0, 83268e3e 2000
0.0324608, 10.2673788070679, 0, 32, UnderRange, 0, 83268e3e 2000
0.0325120, 11.0449047088623, 0, 32, UnderRange, 0, 83268e3e 2000
0.0325632, 11.6890230178833, 0, 32, UnderRange, 0, 83268e3e 2000
0.0326144, 12.202693939209, 0, 32, UnderRange, 0, 83268e3e 2000
0.0326656, 12.5554046630859, 0, 32, UnderRange, 0, 83268e3e 2000
0.0327168, 12.7832794189453, 0, 32, UnderRange, 0, 83268e3e 2000
0.0327680, 12.8315668106079, 0, 32, UnderRange, 0, 83268e3e 2000
0.0328192, 12.7000722885132, 0, 32, UnderRange, 0, 83268e3e 2000
0.0328704, 12.4355983734131, 0, 32, UnderRange, 0, 83268e3e 2000
0.0329216, 12.0059871673584, 0, 32, UnderRange, 0, 83268e3e 2000
0.0329728, 11.4468803405762, 0, 32, UnderRange, 0, 83268e3e 2000
0.0330240, 10.7517919540405, 0, 32, UnderRange, 0, 83268e3e 2000
0.0330752, 9.92704582214355, 0, 32, UnderRange, 0, 83268e3e 2000
0.0331264, 9.0623893737793, 0, 32, UnderRange, 0, 83268e3e 2000
0.0331776, 8.10554885864258, 0, 32, UnderRange, 0, 83268e3e 2000
0.0332288, 7.10130739212036, 0, 32, UnderRange, 0, 83268e3e 2000
0.0332800, 6.08609437942505, 0, 32, UnderRange, 0, 83268e3e 2000
0.0333312, 5.09915590286255, 0, 32, UnderRange, 0, 83268e3e 2000
0.0333824, 4.1340160369873, 0, 32, UnderRange, 0, 83268e3e 2000
0.0334336, 3.22622513771057, 0, 32, UnderRange, 0, 83268e3e 2000
0.0334848, 2.39904236793518, 0, 32, UnderRange, 0, 83268e3e 2000
0.0335360, 1.70359492301941, 0, 32, UnderRange, 0, 83268e3e 2000
0.0335872, 1.13680815696716, 0, 32, UnderRange, 0, 83268e3e 2000
0.0336384, 0.677567541599274, 0, 32, UnderRange, 0, 83268e3e 2000
0.0336896, 0.384538769721985, 0, 32, UnderRange, 0, 83268e3e 2000
0.0337408, 0.283038318157196, 0, 32, UnderRange, 0, 83268e3e 2000
0.0337920, 0.270549476146698, 0, 32, UnderRange, 0, 83268e3e 2000
0.0338432, 0.433953464031219, 0, 32, UnderRange, 0, 83268e3e 2000
0.0338944, 0.815544247627258, 0, 32, UnderRange, 0, 83268e3e 2000
0.0339456, 1.32346332073212, 0, 32, UnderRange, 0, 83268e3e 2000
0.0339968, 1.9214038848877, 0, 32, UnderRange, 0, 83268e3e 2000
0.0340480, 2.66872215270996, 0, 32, UnderRange, 0, 83268e3e 2000
0.0340992, 3.53496766090393, 0, 32, UnderRange, 0, 83268e3e 2000
0.0341504, 4.46085643768311, 0, 32, UnderRange, 0, 83268e3e 2000
0.0342016, 5.44108486175537, 0, 32, UnderRange, 0, 83268e3e 2000
0.0342528, 6.35940933227539, 0, 32, UnderRange, 0, 83268e3e 2000
0.0343040, 7.30703163146973, 0, 32, UnderRange, 0, 83268e3e 2000
0.0343552, 8.30824375152588, 0, 33, TriggerDetected| UnderRange, 0, 83268e3e 2000
0.0344064, 9.24249744415283, 0, 32, UnderRange, 0, 83268e3e 2000
0.0344576, 10.0958309173584, 0, 32, UnderRange, 0, 83268e3e 2000
0.0345088, 10.8959703445435, 0, 32, UnderRange, 0, 83268e3e 2000
0.0345600, 11.5651636123657, 0, 32, UnderRange, 0, 83268e3e 2000
0.0346112, 12.1025104522705, 0, 32, UnderRange, 0, 83268e3e 2000
0.0346624, 12.4960947036743, 0, 32, UnderRange, 0, 83268e3e 2000
0.0347136, 12.7423734664917, 0, 32, UnderRange, 0, 83268e3e 2000
0.0347648, 12.8270254135132, 0, 32, UnderRange, 0, 83268e3e 2000
0.0348160, 12.74658203125, 0, 32, UnderRange, 0, 83268e3e 2000
0.0348672, 12.4907846450806, 0, 32, UnderRange, 0, 83268e3e 2000
0.0349184, 12.1020927429199, 0, 32, UnderRange, 0, 83268e3e 2000
0.0349696, 11.5660362243652, 0, 32, UnderRange, 0, 83268e3e 2000
0.0350208, 10.8948431015015, 0, 32, UnderRange, 0, 83268e3e 2000
