Meter S/N:, "Proto"
Sensor, Thermo, Single, UV Puck, PM-Pro 150HD
Date, 10/18/2018 1:52:46 PM
Units, W
Timestamp, Measurement, Sequence, Flags, FlagsInterpreted, Period
0.893,1142,0,0,0,0
0.894,1160,0,0,0,0
0.895,1156,0,0,0,0
0.896,1166,0,0,0,0
0.897,1181,0,0,0,0
0.898,1150,0,0,0,0
0.899,1155,0,0,0,0
0.9,1152,0,0,0,0
0.901,1137,0,0,0,0
0.902,1172,0,0,0,0
0.903,1147,0,0,0,0
0.904,1189,0,0,0,0
0.905,1189,0,0,0,0
0.906,1168,0,0,0,0
0.907,1195,0,0,0,0
0.908,1149,0,0,0,0
0.909,1188,0,0,0,0
0.91,1147,0,0,0,0
0.911,1148,0,0,0,0
0.912,1152,0,0,0,0
0.913,1160,0,0,0,0
0.914,1153,0,0,0,0
0.915,1160,0,0,0,0
0.916,1143,0,0,0,0
0.917,1138,0,0,0,0
0.918,1193,0,0,0,0
0.919,1147,0,0,0,0
0.92,1154,0,0,0,0
0.921,1152,0,0,0,0
0.922,1156,0,0,0,0
0.923,1172,0,0,0,0
0.924,1192,0,0,0,0
0.925,1185,0,0,0,0
0.926,1152,0,0,0,0
0.927,1145,0,0,0,0
0.928,1139,0,0,0,0
0.929,1140,0,0,0,0
0.93,1190,0,0,0,0
0.931,1152,0,0,0,0
0.932,1200,0,0,0,0
0.933,1176,0,0,0,0
0.934,1192,0,0,0,0
0.935,1194,0,0,0,0
0.936,1164,0,0,0,0
0.937,1136,0,0,0,0
0.938,1180,0,0,0,0
0.939,1150,0,0,0,0
0.94,1144,0,0,0,0
0.941,1152,0,0,0,0
0.942,1135,0,0,0,0
0.943,1180,0,0,0,0
0.944,1152,0,0,0,0
0.945,1180,0,0,0,0
0.946,1138,0,0,0,0
0.947,1140,0,0,0,0
0.948,1176,0,0,0,0
0.949,1196,0,0,0,0
0.95,1138,0,0,0,0
0.951,1177,0,0,0,0
0.952,1186,0,0,0,0
0.953,1178,0,0,0,0
0.954,1152,0,0,0,0
0.955,1171,0,0,0,0
0.956,1149,0,0,0,0
0.957,1148,0,0,0,0
0.958,1178,0,0,0,0
0.959,1137,0,0,0,0
0.96,1138,0,0,0,0
0.961,1138,0,0,0,0
0.962,1184,0,0,0,0
0.963,1152,0,0,0,0
0.964,1156,0,0,0,0
0.965,1168,0,0,0,0
0.966,1143,0,0,0,0
0.967,1160,0,0,0,0
0.968,1158,0,0,0,0
0.969,1146,0,0,0,0
0.97,1157,0,0,0,0
0.971,1141,0,0,0,0
0.972,1156,0,0,0,0
0.973,1165,0,0,0,0
0.974,1154,0,0,0,0
0.975,1167,0,0,0,0
0.976,1188,0,0,0,0
0.977,1150,0,0,0,0
0.978,1172,0,0,0,0
0.979,1153,0,0,0,0
0.98,1137,0,0,0,0
0.981,1184,0,0,0,0
0.982,1187,0,0,0,0
0.983,1147,0,0,0,0
0.984,1147,0,0,0,0
0.985,1157,0,0,0,0
0.986,1165,0,0,0,0
0.987,1157,0,0,0,0
0.988,1140,0,0,0,0
0.989,1140,0,0,0,0
0.99,1156,0,0,0,0
0.991,1152,0,0,0,0
0.992,1158,0,0,0,0
0.993,1166,0,0,0,0
0.994,1161,0,0,0,0
0.995,1152,0,0,0,0
0.996,1142,0,0,0,0
0.997,1149,0,0,0,0
0.998,1163,0,0,0,0
0.999,1154,0,0,0,0
1,1150,0,0,0,0
